世代,価値最大値,世代,価値平均
919,24677832681,919,23151979999
920,24677832681,920,23220505237
921,24677832681,921,23125412004
922,24677832681,922,23130616044
923,24677832681,923,23159935123
924,24677832681,924,23209480136
925,24677832681,925,23184926263
926,24677832681,926,23290943112
927,24677832681,927,23210214593
928,24677832681,928,23251120820
929,24677832681,929,23162518199
930,24677832681,930,23087130775
931,24677832681,931,23172310361
932,24677832681,932,23163443090
933,24677832681,933,23116417276
934,24677832681,934,23305776062
935,24677832681,935,23181030212
936,24677832681,936,23145690458
937,24677832681,937,23160958310
938,24677832681,938,23166861615
939,24677832681,939,23250316068
940,24677832681,940,23128346406
941,24677832681,941,23125699963
942,24677832681,942,23200885445
943,24677832681,943,23260078097
944,24677832681,944,23205487227
945,24677832681,945,23267650740
946,24677832681,946,23106413708
947,24677832681,947,23187170048
948,24677832681,948,23205540905
949,24677832681,949,23196600711
950,24677832681,950,23085076484
951,24677832681,951,23175688285
952,24677832681,952,23220424471
953,24677832681,953,23219682095
954,24677832681,954,23247586659
955,24677832681,955,23239587775
956,24677832681,956,23199055242
957,24677832681,957,23281947536
958,24677832681,958,23260069634
959,24677832681,959,23117226607
960,24677832681,960,23170741054
961,24677832681,961,23207388157
962,24677832681,962,23079097645
963,24677832681,963,23252380500
964,24677832681,964,23215608511
965,24677832681,965,23309831162
966,24677832681,966,23213243342
967,24677832681,967,23183764502
968,24677832681,968,23136318456
969,24677832681,969,23214106877
970,24677832681,970,23266552526
971,24677832681,971,23110689184
972,24677832681,972,23106768477
973,24677832681,973,23181795956
974,24677832681,974,23077058092
975,24677832681,975,23172929933
976,24677832681,976,23184583270
977,24677832681,977,23130192668
978,24677832681,978,23242675339
979,24677832681,979,23165313598
980,24677832681,980,23116335610
981,24677832681,981,23171703483
982,24677832681,982,23157395451
983,24677832681,983,23199310610
984,24677832681,984,23093448665
985,24677832681,985,23217044080
986,24677832681,986,23276762469
987,24677832681,987,23099316520
988,24677832681,988,23189618050
989,24677832681,989,23134468565
990,24677832681,990,23079714457
991,24677832681,991,23255767079
992,24677832681,992,23192506635
993,24677832681,993,23300049584
994,24677832681,994,23182880878
995,24677832681,995,23122338680
996,24677832681,996,23272284206
997,24677832681,997,23199903392
998,24677832681,998,23134097315
999,24677832681,999,23189691238
1000,24677832681,1000,23208859153
